cgpa,current_semester,total_semesters,min_cgpa_required,cgpa_gap,skills_overlap_count,skills_overlap_pct,location_match,type_preference_match,graduation_year_match,financial_need,is_scholarship,days_until_deadline,urgency_score,quality_signal,match_score
3.75,5,8,0.0,3.75,8,1.0,0,1,1,0,0,7,0.6667,1.0,0.866
2.27,6,10,2.8,-0.53,3,0.375,1,1,1,1,0,81,0.1474,0.0,0.4595
2.64,7,9,3.0,-0.36,4,0.5,1,1,1,1,1,71,0.1647,0.0,0.6338
2.74,10,10,3.2,-0.46,8,1.0,0,1,1,1,0,11,0.56,0.0,0.5372
3.07,9,10,2.8,0.27,5,0.625,1,1,1,1,0,10,0.5833,0.625,0.8741
2.59,8,9,3.0,-0.41,6,0.75,1,1,1,0,0,49,0.2222,0.0,0.6241
2.12,9,9,2.5,-0.38,1,0.125,1,0,0,0,0,37,0.2745,0.0,0.1544
2.74,3,7,0.0,2.74,4,0.5,1,0,1,0,0,63,0.1818,0.5,0.7363
2.51,8,10,3.0,-0.49,4,0.5,0,1,0,1,0,84,0.1429,0.0,0.2365
2.77,6,9,2.5,0.27,1,0.125,0,1,1,0,0,31,0.3111,0.125,0.5707
2.39,9,10,0.0,2.39,3,0.375,0,0,1,1,1,71,0.1647,0.375,0.6117
2.52,10,10,3.5,-0.98,7,0.875,1,0,1,1,0,30,0.3182,0.0,0.4485
3.25,3,7,3.5,-0.25,8,1.0,0,1,1,0,0,21,0.4,0.0,0.5523
2.78,2,6,3.0,-0.22,7,0.875,1,0,1,1,1,88,0.1373,0.0,0.6901
2.69,10,10,2.8,-0.11,8,1.0,1,1,0,0,1,23,0.3784,0.0,0.571
3.07,6,8,3.2,-0.13,8,1.0,0,1,1,0,0,13,0.5185,0.0,0.6423
3.54,7,10,2.5,1.04,1,0.125,1,1,1,1,0,54,0.2059,0.125,0.6869
2.76,5,9,2.8,-0.04,7,0.875,1,1,1,0,0,54,0.2059,0.0,0.6513
3.18,4,7,2.8,0.38,5,0.625,0,0,1,0,0,44,0.2414,0.625,0.6789
3.93,3,7,3.2,0.73,7,0.875,0,0,1,1,0,8,0.6364,0.875,0.7095
3.04,6,9,3.2,-0.16,5,0.625,0,0,1,1,0,11,0.56,0.0,0.4565
3.82,3,7,3.0,0.82,1,0.125,1,1,1,1,0,69,0.1687,0.125,0.6743
3.59,3,7,0.0,3.59,5,0.625,0,1,1,0,0,15,0.4828,0.625,0.68
2.12,7,7,2.8,-0.68,6,0.75,1,0,0,0,0,25,0.359,0.0,0.3592
2.86,8,9,2.5,0.36,1,0.125,1,1,0,0,1,73,0.1609,0.125,0.456
3.4,6,6,3.2,0.2,4,0.5,0,1,1,0,0,31,0.3111,0.5,0.7508
3.97,3,6,0.0,3.97,5,0.625,1,0,1,1,1,32,0.3043,0.625,0.8161
2.92,3,6,0.0,2.92,4,0.5,1,0,1,0,0,83,0.1443,0.5,0.7462
2.19,6,9,3.0,-0.81,7,0.875,0,1,1,1,0,72,0.1628,0.0,0.5186
3.12,4,6,2.8,0.32,1,0.125,1,1,1,0,0,64,0.1795,0.125,0.6766
2.25,4,8,3.2,-0.95,3,0.375,0,1,1,0,0,18,0.4375,0.0,0.3853
3.5,3,6,0.0,3.5,8,1.0,1,0,1,0,0,26,0.35,1.0,0.8627
3.02,8,8,3.2,-0.18,4,0.5,0,1,1,0,0,54,0.2059,0.0,0.5049
3.45,3,6,0.0,3.45,1,0.125,1,0,1,0,0,76,0.1556,0.125,0.6157
3.74,5,6,0.0,3.74,1,0.125,1,1,1,1,0,46,0.2333,0.125,0.6641
3.26,5,8,2.8,0.46,5,0.625,1,1,1,1,1,67,0.1728,0.625,0.8746
3.22,9,9,2.5,0.72,8,1.0,1,1,0,1,0,30,0.3182,1.0,0.7616
3.51,5,6,2.8,0.71,0,0.0,0,0,0,0,1,33,0.2979,0.0,0.2837
3.68,8,8,0.0,3.68,0,0.0,1,0,1,1,1,55,0.2029,0.0,0.6649
3.74,8,10,0.0,3.74,3,0.375,0,1,1,1,0,52,0.2121,0.375,0.704
2.07,9,9,3.0,-0.93,1,0.125,0,0,1,0,0,12,0.5385,0.0,0.1429
3.11,6,9,2.5,0.61,1,0.125,0,1,1,1,0,35,0.2857,0.125,0.6359
2.43,5,7,3.0,-0.57,2,0.25,1,0,1,1,0,78,0.1522,0.0,0.3814
3.72,6,10,3.0,0.72,5,0.625,1,0,1,1,1,49,0.2222,0.625,0.7978
3.3,2,6,0.0,3.3,7,0.875,0,1,0,1,1,67,0.1728,0.875,0.6883
2.84,8,9,3.0,-0.16,2,0.25,1,0,0,0,0,75,0.1573,0.0,0.3208
2.38,5,8,2.5,-0.12,6,0.75,1,1,1,0,1,26,0.35,0.0,0.7072
2.68,2,6,2.8,-0.12,7,0.875,0,1,1,0,0,22,0.3889,0.0,0.7046
3.41,7,10,0.0,3.41,0,0.0,1,0,0,0,0,53,0.209,0.0,0.4596
2.41,6,9,3.2,-0.79,7,0.875,1,1,0,0,0,44,0.2414,0.0,0.4047
2.19,6,7,2.8,-0.61,1,0.125,1,1,1,0,0,82,0.1458,0.0,0.3909
3.78,2,6,2.8,0.98,6,0.75,1,1,1,1,0,17,0.4516,0.75,0.9301
3.53,5,9,3.5,0.03,6,0.75,1,1,1,0,0,39,0.2642,0.75,0.9135
2.4,7,8,2.5,-0.1,7,0.875,0,1,1,1,0,5,0.7368,0.0,0.625
2.58,2,6,3.2,-0.62,3,0.375,1,1,0,1,1,33,0.2979,0.0,0.3475
3.94,8,10,3.0,0.94,5,0.625,0,1,1,0,0,53,0.209,0.625,0.7173
3.42,8,9,3.5,-0.08,0,0.0,0,1,0,0,0,72,0.1628,0.0,0.2457
3.22,6,8,3.2,0.02,4,0.5,0,1,0,1,0,76,0.1556,0.5,0.6023
2.62,3,7,3.5,-0.88,8,1.0,1,0,1,0,0,1,0.9333,0.0,0.5229
2.6,6,7,0.0,2.6,1,0.125,1,0,1,0,0,79,0.1505,0.125,0.6011
2.08,4,8,3.0,-0.92,1,0.125,1,0,1,1,0,62,0.1842,0.0,0.3212
3.46,3,6,3.2,0.26,6,0.75,0,0,1,0,0,19,0.4242,0.75,0.7895
2.09,3,7,3.0,-0.91,4,0.5,1,1,1,0,0,20,0.4118,0.0,0.5377
2.01,5,7,2.5,-0.49,4,0.5,0,1,0,1,0,70,0.1667,0.0,0.2809
3.46,5,6,3.5,-0.04,2,0.25,1,0,1,0,0,63,0.1818,0.0,0.5753
3.9,5,6,2.5,1.4,1,0.125,0,1,1,0,0,19,0.4242,0.125,0.6185
3.51,3,7,2.8,0.71,6,0.75,1,1,0,0,0,40,0.2593,0.75,0.6972
2.94,4,7,2.8,0.14,3,0.375,1,1,1,0,0,78,0.1522,0.375,0.8237
2.97,3,7,2.5,0.47,6,0.75,1,1,0,0,1,2,0.875,0.75,0.7836
2.87,6,9,3.0,-0.13,3,0.375,1,1,0,0,0,47,0.2295,0.0,0.3638
2.65,5,8,0.0,2.65,3,0.375,1,1,1,0,0,79,0.1505,0.375,0.7446
3.04,5,6,3.0,0.04,2,0.25,1,0,0,1,1,1,0.9333,0.25,0.542
2.86,9,10,3.2,-0.34,5,0.625,1,0,1,1,0,50,0.2188,0.0,0.4776
3.2,9,9,2.5,0.7,2,0.25,1,1,1,0,1,51,0.2154,0.25,0.7327
3.8,5,8,3.0,0.8,8,1.0,1,0,1,1,0,29,0.3256,1.0,0.8465
3.99,2,6,2.5,1.49,3,0.375,1,0,1,0,0,49,0.2222,0.375,0.6827
2.16,6,10,3.2,-1.04,7,0.875,1,0,1,1,1,64,0.1795,0.0,0.5475
2.77,9,9,3.5,-0.73,4,0.5,1,1,1,0,0,26,0.35,0.0,0.5597
2.36,8,8,2.5,-0.14,3,0.375,1,1,1,1,0,45,0.2373,0.0,0.5195
2.7,3,6,3.0,-0.3,4,0.5,0,1,1,1,0,49,0.2222,0.0,0.5155
2.57,6,6,2.8,-0.23,3,0.375,1,1,1,0,0,4,0.7778,0.0,0.5705
2.35,5,7,2.8,-0.45,4,0.5,1,1,1,0,0,20,0.4118,0.0,0.633
3.53,3,7,3.0,0.53,7,0.875,1,1,0,0,0,59,0.1918,0.875,0.8385
2.99,4,7,2.8,0.19,6,0.75,1,1,1,0,1,45,0.2373,0.75,0.9377
3.84,5,8,3.0,0.84,0,0.0,0,0,1,0,0,88,0.1373,0.0,0.5018
2.07,5,6,2.5,-0.43,0,0.0,1,0,1,1,0,77,0.1538,0.0,0.2423
2.13,3,7,2.8,-0.67,0,0.0,1,1,1,0,0,20,0.4118,0.0,0.4362
2.81,6,10,3.2,-0.39,6,0.75,0,1,1,0,0,90,0.1346,0.0,0.558
2.16,9,10,0.0,2.16,1,0.125,1,1,0,1,0,78,0.1522,0.125,0.5176
2.53,3,6,2.8,-0.27,3,0.375,0,1,1,1,0,38,0.2692,0.0,0.4402
3.97,6,9,2.5,1.47,7,0.875,1,1,1,0,1,56,0.2,0.875,1.0
2.42,10,10,3.2,-0.78,1,0.125,1,0,0,1,0,26,0.35,0.0,0.1608
2.4,8,8,2.8,-0.4,1,0.125,1,1,1,1,0,8,0.6364,0.0,0.4518
3.15,5,7,2.8,0.35,0,0.0,0,1,1,1,0,22,0.3889,0.0,0.6397
3.0,8,8,2.5,0.5,2,0.25,0,1,1,0,0,66,0.175,0.25,0.6845
3.16,7,7,2.8,0.36,0,0.0,0,0,0,0,0,52,0.2121,0.0,0.3328
2.75,5,7,3.5,-0.75,5,0.625,1,0,1,0,0,40,0.2593,0.0,0.3877
3.65,10,10,2.8,0.85,6,0.75,1,1,1,1,0,44,0.2414,0.75,0.8466
2.28,5,9,2.8,-0.52,1,0.125,1,0,0,1,0,72,0.1628,0.0,0.0492
2.86,4,8,3.0,-0.14,4,0.5,1,0,1,1,1,63,0.1818,0.0,0.5777
3.38,6,6,2.8,0.58,2,0.25,0,1,1,0,1,58,0.1944,0.25,0.6568
3.74,6,10,2.8,0.94,0,0.0,0,1,0,0,0,46,0.2333,0.0,0.4179
2.74,5,6,2.5,0.24,4,0.5,1,0,1,1,0,1,0.9333,0.5,0.7847
3.14,7,9,2.5,0.64,6,0.75,1,1,1,0,1,31,0.3111,0.75,0.9364
2.14,6,7,3.0,-0.86,2,0.25,0,0,1,0,0,12,0.5385,0.0,0.2226
2.34,6,7,3.2,-0.86,7,0.875,1,1,1,1,0,70,0.1667,0.0,0.5492
2.14,2,6,3.2,-1.06,8,1.0,1,1,0,1,0,32,0.3043,0.0,0.4016
3.46,4,7,3.2,0.26,0,0.0,0,1,1,0,0,23,0.3784,0.0,0.5783
2.58,8,9,2.8,-0.22,1,0.125,0,0,1,1,1,44,0.2414,0.0,0.3702
3.45,8,8,2.5,0.95,2,0.25,1,1,0,0,0,44,0.2414,0.25,0.6043
2.13,6,6,3.0,-0.87,7,0.875,0,1,1,0,0,84,0.1429,0.0,0.5656
3.73,7,7,3.5,0.23,1,0.125,1,1,1,0,0,17,0.4516,0.125,0.7054
3.67,6,6,3.0,0.67,4,0.5,1,1,1,0,0,74,0.1591,0.5,0.9375
2.18,8,8,2.8,-0.62,4,0.5,1,0,0,0,1,20,0.4118,0.0,0.2563
2.05,8,10,3.0,-0.95,1,0.125,1,0,1,0,0,73,0.1609,0.0,0.3276
2.11,7,10,3.0,-0.89,0,0.0,0,1,1,0,1,49,0.2222,0.0,0.3421
3.71,8,10,3.2,0.51,1,0.125,1,1,1,0,0,49,0.2222,0.125,0.735
2.47,5,6,3.0,-0.53,0,0.0,0,1,1,0,1,64,0.1795,0.0,0.2679
3.1,6,8,2.8,0.3,4,0.5,1,0,1,1,1,9,0.6087,0.5,0.8883
2.85,6,6,2.5,0.35,8,1.0,1,0,1,0,0,72,0.1628,1.0,0.835
3.59,7,8,2.8,0.79,3,0.375,1,0,0,0,1,68,0.1707,0.375,0.5008
2.98,5,8,2.5,0.48,2,0.25,1,0,1,0,0,18,0.4375,0.25,0.6878
3.0,9,9,3.5,-0.5,2,0.25,0,1,1,0,0,8,0.6364,0.0,0.4558
3.98,7,7,2.8,1.18,8,1.0,1,0,1,1,0,66,0.175,1.0,0.8657
2.3,4,6,2.8,-0.5,8,1.0,1,1,0,1,0,9,0.6087,0.0,0.3846
3.66,4,8,2.5,1.16,5,0.625,0,0,1,0,1,53,0.209,0.625,0.7549
2.1,5,8,3.0,-0.9,4,0.5,0,1,1,0,1,23,0.3784,0.0,0.4734
2.96,9,9,2.8,0.16,1,0.125,1,1,1,0,0,65,0.1772,0.125,0.6842
3.77,2,6,0.0,3.77,8,1.0,1,0,0,0,1,84,0.1429,1.0,0.6045
3.33,7,9,3.2,0.13,0,0.0,0,0,1,1,0,76,0.1556,0.0,0.538
3.37,7,8,2.8,0.57,1,0.125,0,1,0,0,0,68,0.1707,0.125,0.3655
2.53,6,9,2.8,-0.27,6,0.75,1,0,0,1,1,58,0.1944,0.0,0.502
2.84,10,10,2.5,0.34,1,0.125,1,0,1,1,0,7,0.6667,0.125,0.649
2.73,5,7,2.8,-0.07,0,0.0,1,1,1,0,1,86,0.14,0.0,0.494
3.04,5,9,3.0,0.04,5,0.625,0,1,1,0,0,83,0.1443,0.625,0.7417
2.92,3,6,3.2,-0.28,0,0.0,1,1,0,1,0,6,0.7,0.0,0.3012
2.65,7,10,0.0,2.65,2,0.25,1,0,0,1,0,71,0.1647,0.25,0.4429
2.61,5,8,3.5,-0.89,5,0.625,1,0,1,0,0,10,0.5833,0.0,0.4492
2.5,9,9,3.0,-0.5,1,0.125,1,1,0,1,0,55,0.2029,0.0,0.2549
2.73,6,9,2.5,0.23,6,0.75,1,1,1,0,0,23,0.3784,0.75,0.9666
2.3,7,9,2.5,-0.2,0,0.0,1,0,0,0,0,12,0.5385,0.0,0.1867
3.74,5,7,2.5,1.24,5,0.625,0,1,0,1,1,21,0.4,0.625,0.6548
3.2,6,9,3.2,0.0,0,0.0,0,1,1,0,0,29,0.3256,0.0,0.5605
2.27,6,8,2.5,-0.23,6,0.75,0,1,0,0,0,32,0.3043,0.0,0.4536
3.39,6,9,2.8,0.59,6,0.75,0,1,1,0,0,28,0.3333,0.75,0.778
3.7,5,9,3.0,0.7,7,0.875,1,1,1,1,0,42,0.25,0.875,1.0
2.48,6,8,3.2,-0.72,2,0.25,0,1,0,1,0,58,0.1944,0.0,0.1491
2.3,4,6,3.0,-0.7,2,0.25,1,0,1,1,0,42,0.25,0.0,0.394
2.02,3,7,3.0,-0.98,8,1.0,0,1,1,1,0,53,0.209,0.0,0.5271
2.09,9,10,2.5,-0.41,6,0.75,1,1,1,0,1,35,0.2857,0.0,0.5892
3.52,7,8,3.2,0.32,1,0.125,1,1,0,0,0,25,0.359,0.125,0.5397
3.97,6,9,2.5,1.47,0,0.0,0,1,1,0,0,14,0.5,0.0,0.578
2.09,5,7,0.0,2.09,3,0.375,1,0,1,0,0,28,0.3333,0.375,0.6765
3.5,6,9,3.5,0.0,5,0.625,1,1,0,1,0,18,0.4375,0.625,0.6444
2.14,7,8,2.5,-0.36,3,0.375,1,1,0,0,0,47,0.2295,0.0,0.3746
3.18,3,7,0.0,3.18,7,0.875,1,1,1,1,0,59,0.1918,0.875,0.897
3.51,5,6,3.0,0.51,4,0.5,1,1,0,0,0,77,0.1538,0.5,0.6822
2.72,3,7,2.5,0.22,8,1.0,1,0,0,1,1,27,0.3415,1.0,0.6751
2.02,4,8,0.0,2.02,7,0.875,1,1,1,0,0,12,0.5385,0.875,0.9874
3.19,4,7,3.0,0.19,4,0.5,0,1,1,1,1,74,0.1591,0.5,0.9079
3.98,3,7,3.0,0.98,7,0.875,0,1,1,0,0,66,0.175,0.875,0.8185
2.52,5,7,3.0,-0.48,4,0.5,1,0,1,0,0,29,0.3256,0.0,0.4856
2.38,3,7,2.5,-0.12,0,0.0,1,1,0,1,0,90,0.1346,0.0,0.3046
2.25,6,9,2.8,-0.55,2,0.25,1,0,1,1,1,58,0.1944,0.0,0.4615
3.11,4,8,3.2,-0.09,3,0.375,1,1,1,0,0,68,0.1707,0.0,0.5801
3.19,8,8,2.5,0.69,8,1.0,1,0,1,1,0,32,0.3043,1.0,0.8862
3.58,5,6,2.5,1.08,7,0.875,0,1,0,0,0,40,0.2593,0.875,0.6278
3.51,5,8,0.0,3.51,1,0.125,1,0,0,1,1,32,0.3043,0.125,0.546
3.79,6,10,2.8,0.99,0,0.0,1,0,1,0,0,66,0.175,0.0,0.5123
3.61,9,9,2.5,1.11,4,0.5,1,1,1,1,0,74,0.1591,0.5,0.8801
2.49,7,8,3.0,-0.51,4,0.5,0,1,0,0,1,78,0.1522,0.0,0.2396
3.11,7,7,3.5,-0.39,6,0.75,0,1,1,1,1,30,0.3182,0.0,0.5881
2.59,3,7,2.5,0.09,2,0.25,1,1,0,1,0,70,0.1667,0.25,0.5939
2.66,3,6,3.0,-0.34,7,0.875,1,1,1,1,0,62,0.1842,0.0,0.6423
3.86,2,6,2.5,1.36,3,0.375,1,1,1,1,0,2,0.875,0.375,0.8275
3.36,7,9,0.0,3.36,3,0.375,0,0,1,1,1,72,0.1628,0.375,0.6551
3.95,6,10,3.0,0.95,3,0.375,1,0,1,0,0,12,0.5385,0.375,0.7587
2.83,6,10,2.8,0.03,8,1.0,1,1,1,0,1,12,0.5385,1.0,0.8394
3.07,7,9,3.5,-0.43,3,0.375,1,1,1,0,0,10,0.5833,0.0,0.5839
2.97,10,10,2.8,0.17,5,0.625,1,0,1,0,1,50,0.2188,0.625,0.8736
2.21,7,8,2.5,-0.29,8,1.0,1,1,1,0,0,3,0.8235,0.0,0.65
2.47,6,7,2.8,-0.33,0,0.0,1,1,1,1,0,46,0.2333,0.0,0.4419
3.06,7,7,2.5,0.56,4,0.5,1,1,1,0,1,65,0.1772,0.5,0.9199
2.13,7,7,3.2,-1.07,6,0.75,1,0,1,0,1,49,0.2222,0.0,0.5367
3.86,5,9,3.0,0.86,8,1.0,0,1,1,0,1,25,0.359,1.0,0.917
2.25,3,6,2.5,-0.25,0,0.0,1,1,1,1,0,31,0.3111,0.0,0.5349
2.4,9,10,2.8,-0.4,6,0.75,1,1,1,0,0,65,0.1772,0.0,0.5587
3.53,9,9,3.0,0.53,7,0.875,1,1,1,0,1,31,0.3111,0.875,0.9959
2.19,6,7,3.0,-0.81,3,0.375,1,0,1,0,0,60,0.1892,0.0,0.3954
3.8,8,9,0.0,3.8,6,0.75,1,1,1,0,0,62,0.1842,0.75,0.9962
3.45,3,6,0.0,3.45,4,0.5,0,1,1,0,0,48,0.2258,0.5,0.7036
2.14,5,8,0.0,2.14,5,0.625,0,1,0,1,0,34,0.2917,0.625,0.5226
3.38,2,6,2.8,0.58,3,0.375,0,1,1,1,0,6,0.7,0.375,0.7194
3.26,3,6,2.8,0.46,1,0.125,0,1,1,1,0,68,0.1707,0.125,0.6596
3.51,2,6,0.0,3.51,7,0.875,0,0,1,0,1,28,0.3333,0.875,0.8082
3.66,9,9,2.8,0.86,1,0.125,1,0,1,0,0,41,0.2545,0.125,0.5772
3.44,5,9,2.8,0.64,1,0.125,0,1,0,0,0,3,0.8235,0.125,0.39
3.17,7,10,0.0,3.17,7,0.875,1,1,1,1,0,67,0.1728,0.875,1.0
2.64,10,10,3.2,-0.56,8,1.0,1,1,0,1,0,82,0.1458,0.0,0.3779
3.39,10,10,2.8,0.59,5,0.625,0,1,0,0,1,80,0.1489,0.625,0.5983
3.91,7,10,2.8,1.11,5,0.625,1,1,1,0,1,28,0.3333,0.625,0.8532
3.18,4,6,2.8,0.38,3,0.375,1,1,1,1,0,9,0.6087,0.375,0.8377
3.33,7,9,2.5,0.83,5,0.625,1,1,0,0,1,9,0.6087,0.625,0.6666
2.87,9,9,3.2,-0.33,5,0.625,1,1,1,1,0,35,0.2857,0.0,0.5465
3.51,5,6,2.8,0.71,4,0.5,1,0,0,0,0,1,0.9333,0.5,0.5802
4.0,4,6,2.8,1.2,5,0.625,0,1,1,1,1,17,0.4516,0.625,0.7994
2.32,7,10,3.2,-0.88,4,0.5,1,1,0,0,1,56,0.2,0.0,0.3278
2.4,7,10,3.2,-0.8,7,0.875,0,1,0,1,0,4,0.7778,0.0,0.321
3.08,6,7,3.2,-0.12,6,0.75,1,1,1,1,0,56,0.2,0.0,0.7956
2.96,6,6,2.5,0.46,3,0.375,0,0,1,0,0,79,0.1505,0.375,0.5651
3.14,3,7,2.5,0.64,5,0.625,1,1,1,1,0,90,0.1346,0.625,0.8317
2.1,5,6,3.0,-0.9,2,0.25,1,0,1,0,0,88,0.1373,0.0,0.3704
2.81,7,9,2.8,0.01,1,0.125,0,0,1,0,0,26,0.35,0.125,0.4722
3.17,3,7,3.0,0.17,7,0.875,0,1,1,0,0,59,0.1918,0.875,0.7783
3.17,2,6,3.0,0.17,5,0.625,0,1,1,1,0,5,0.7368,0.625,0.8438
3.31,7,10,2.5,0.81,0,0.0,1,1,1,0,0,22,0.3889,0.0,0.7032
3.44,7,10,2.5,0.94,3,0.375,1,1,1,0,0,71,0.1647,0.375,0.7959
3.28,6,10,2.8,0.48,8,1.0,0,0,1,0,0,19,0.4242,1.0,0.6729
3.58,7,10,2.5,1.08,5,0.625,1,1,0,0,0,28,0.3333,0.625,0.6479
3.25,6,6,3.0,0.25,7,0.875,0,0,1,0,1,37,0.2745,0.875,0.6871
3.08,8,9,3.0,0.08,4,0.5,1,1,1,0,0,30,0.3182,0.5,0.8642
3.21,6,9,2.8,0.41,0,0.0,1,1,1,1,0,67,0.1728,0.0,0.7054
2.2,8,9,3.0,-0.8,1,0.125,1,1,1,0,0,82,0.1458,0.0,0.4053
2.55,5,7,2.8,-0.25,0,0.0,1,1,1,1,0,49,0.2222,0.0,0.4933
3.05,6,7,3.0,0.05,6,0.75,0,1,1,0,0,52,0.2121,0.75,0.8034
3.75,7,10,2.5,1.25,6,0.75,0,1,1,0,1,66,0.175,0.75,0.8298
3.36,2,6,3.0,0.36,4,0.5,1,1,0,0,1,37,0.2745,0.5,0.6793
2.18,6,9,3.0,-0.82,6,0.75,0,1,1,0,0,41,0.2545,0.0,0.4768
3.18,9,9,2.5,0.68,4,0.5,0,1,0,1,0,86,0.14,0.5,0.5275
2.44,7,9,2.8,-0.36,6,0.75,0,0,0,0,1,35,0.2857,0.0,0.2042
3.47,4,8,3.2,0.27,6,0.75,1,1,1,0,0,24,0.3684,0.75,0.9112
3.65,9,9,2.5,1.15,4,0.5,1,1,0,0,0,2,0.875,0.5,0.6769
3.19,10,10,3.0,0.19,5,0.625,1,0,1,1,0,2,0.875,0.625,0.7573
3.18,7,9,3.5,-0.32,2,0.25,1,1,1,0,0,70,0.1667,0.0,0.4922
2.68,5,6,3.2,-0.52,6,0.75,0,0,1,0,0,21,0.4,0.0,0.4494
2.89,3,7,2.8,0.09,8,1.0,1,1,0,0,1,67,0.1728,1.0,0.7382
3.73,5,7,3.0,0.73,1,0.125,1,1,1,0,0,4,0.7778,0.125,0.6567
3.45,7,7,3.5,-0.05,6,0.75,0,1,1,1,1,72,0.1628,0.0,0.5797
3.04,5,7,2.8,0.24,0,0.0,1,1,1,0,1,37,0.2745,0.0,0.7735
2.74,3,7,0.0,2.74,3,0.375,1,1,1,0,1,74,0.1591,0.375,0.8343
2.1,8,9,0.0,2.1,6,0.75,1,1,1,0,1,75,0.1573,0.75,0.9489
2.29,5,6,3.0,-0.71,2,0.25,1,1,1,1,0,52,0.2121,0.0,0.5165
2.39,8,9,2.8,-0.41,2,0.25,1,1,1,0,0,88,0.1373,0.0,0.5311
2.75,8,9,2.5,0.25,3,0.375,1,1,1,1,0,86,0.14,0.375,0.7857
3.89,6,10,2.5,1.39,1,0.125,1,1,1,1,0,64,0.1795,0.125,0.6566
3.01,2,6,3.0,0.01,5,0.625,1,1,1,0,0,45,0.2373,0.625,0.9476
2.47,6,7,2.8,-0.33,1,0.125,1,1,1,1,1,84,0.1429,0.0,0.4725
2.21,10,10,3.2,-0.99,2,0.25,1,0,1,0,1,88,0.1373,0.0,0.3547
2.68,4,8,3.0,-0.32,2,0.25,0,1,1,0,0,37,0.2745,0.0,0.4115
3.63,6,8,3.5,0.13,8,1.0,1,1,1,0,0,30,0.3182,1.0,0.9522
2.77,4,6,3.2,-0.43,8,1.0,1,1,1,0,0,28,0.3333,0.0,0.663
3.55,6,9,2.5,1.05,0,0.0,1,1,1,0,0,85,0.1414,0.0,0.7184
3.61,6,7,3.0,0.61,1,0.125,1,0,1,1,1,14,0.5,0.125,0.6332
2.22,10,10,0.0,2.22,6,0.75,1,1,1,1,0,1,0.9333,0.75,0.9685
3.22,7,7,3.5,-0.28,2,0.25,1,1,0,1,0,46,0.2333,0.0,0.4117
3.92,2,6,2.5,1.42,5,0.625,1,0,1,0,1,86,0.14,0.625,0.7448
2.8,6,8,3.0,-0.2,8,1.0,0,1,0,0,0,30,0.3182,0.0,0.4779
2.1,8,8,3.2,-1.1,1,0.125,1,1,1,0,1,46,0.2333,0.0,0.3992
3.85,5,8,2.5,1.35,8,1.0,1,1,1,1,0,10,0.5833,1.0,1.0
3.77,10,10,3.2,0.57,0,0.0,0,0,1,0,0,74,0.1591,0.0,0.4443
3.04,5,7,0.0,3.04,2,0.25,0,1,1,0,0,84,0.1429,0.25,0.7087
3.1,5,7,2.8,0.3,4,0.5,1,1,0,1,1,58,0.1944,0.5,0.6794
2.42,6,9,2.8,-0.38,7,0.875,1,1,0,1,0,12,0.5385,0.0,0.4146
3.64,6,6,2.8,0.84,4,0.5,1,0,1,0,1,9,0.6087,0.5,0.8312
3.0,8,10,2.8,0.2,1,0.125,0,0,0,1,1,67,0.1728,0.125,0.3471
2.07,5,7,3.2,-1.13,2,0.25,1,1,1,0,1,12,0.5385,0.0,0.5739
3.37,5,7,2.5,0.87,6,0.75,0,0,1,1,1,7,0.6667,0.75,0.8382
3.9,2,6,2.8,1.1,5,0.625,0,0,1,1,1,81,0.1474,0.625,0.6934
3.66,6,7,3.2,0.46,0,0.0,1,1,1,1,1,48,0.2258,0.0,0.7708
2.55,5,8,3.0,-0.45,4,0.5,1,1,1,0,0,54,0.2059,0.0,0.5705
2.11,6,9,0.0,2.11,3,0.375,1,1,1,0,1,61,0.1867,0.375,0.822
3.88,9,10,3.5,0.38,0,0.0,0,0,1,0,1,32,0.3043,0.0,0.4882
3.87,5,9,0.0,3.87,2,0.25,0,1,0,0,0,22,0.3889,0.25,0.4988
3.06,6,7,2.8,0.26,8,1.0,1,1,1,1,0,47,0.2295,1.0,0.9579
3.28,8,10,2.8,0.48,6,0.75,0,1,1,0,0,7,0.6667,0.75,0.8706
2.93,5,6,3.0,-0.07,0,0.0,0,0,1,0,1,27,0.3415,0.0,0.3617
2.84,3,7,0.0,2.84,0,0.0,0,0,1,0,1,54,0.2059,0.0,0.4279
2.24,6,7,2.5,-0.26,3,0.375,0,1,1,0,0,85,0.1414,0.0,0.4939
2.19,5,8,3.0,-0.81,4,0.5,1,0,1,0,1,55,0.2029,0.0,0.412
2.47,7,7,0.0,2.47,4,0.5,0,1,1,0,0,68,0.1707,0.5,0.7111
3.67,7,10,2.8,0.87,6,0.75,1,0,1,1,0,29,0.3256,0.75,0.804
2.29,3,7,3.0,-0.71,1,0.125,1,0,1,1,1,6,0.7,0.0,0.3252
2.45,5,7,3.0,-0.55,0,0.0,1,1,1,1,1,34,0.2917,0.0,0.4406
3.1,5,9,2.5,0.6,6,0.75,1,1,1,1,0,63,0.1818,0.75,0.951
2.43,5,8,2.5,-0.07,8,1.0,1,1,1,0,1,5,0.7368,0.0,0.7417
2.33,7,8,3.5,-1.17,1,0.125,1,1,0,1,1,78,0.1522,0.0,0.2336
3.13,8,10,2.8,0.33,3,0.375,0,0,1,0,1,27,0.3415,0.375,0.6521
2.74,7,8,0.0,2.74,5,0.625,1,1,1,0,1,62,0.1842,0.625,0.8564
