text,label
"Subject: Case Competition — Stripe Business Challenge. Stripe invites CS and business students to solve a real-world problem. Team size: 3-5. Deadline: July 15, 2025.",1
"Subject: CODEX 5.0 Hackathon Invitation. Hi, join us for a 24-hour coding competition on August 1, 2025. Open to all CS/SE students. Prizes include internship offers and cash awards.",1
"Subject: Blood Donation Drive — May 31, 2025. The social welfare society is organizing a blood donation camp on May 31, 2025. Donate blood, save a life. Walk-ins welcome.",0
"Subject: LUMS Summer Internship 2025 — Applications Open. Hello, LUMS is offering a 10-week internship program for BS students in Computer Science and related fields. Apply before May 1, 2025.",1
"Subject: Subway Discount for Students — Show Your ID. Dear Student, present your university ID at Subway to get 20% off on all orders this weekend.",0
"Subject: Scholarship Opportunity — Merit Excellence 2025. Dear Student, applications for the Merit Excellence are now open. Award: PKR 500,000 per semester. Minimum CGPA: 3.0. Apply by April 20, 2025.",1
"Subject: Gym Membership Renewal — Action Required. Your campus gym membership expires on April 20, 2025. Renew online or visit the sports office to continue access.",0
"Subject: Holiday Notice — Eid-ul-Adha. The university will remain closed on June 30, 2025 in observance of Eid-ul-Adha. All classes and labs are suspended.",0
"Subject: Annual Sports Gala — June 30, 2025. Get ready for the Annual Sports Gala! Events include cricket, football, badminton, and table tennis. Register your team at the sports office.",0
"Subject: Movie Night on Campus — June 30, 2025. Join us for a free outdoor movie screening on June 30, 2025. Bring your friends and enjoy popcorn under the stars.",0
"Subject: Google DevSprint 2025 — Applications Open. Hello Developer, DevSprint is now accepting applications. Build something impactful and win exciting prizes. Deadline: August 1, 2025.",1
"Subject: Industry Workshop Invitation — Jazz. You are invited to attend a professional workshop on Blockchain organized by Jazz. Date: November 30, 2025. Venue: Lahore.",1
"Subject: Meet Your Candidate — Fatima Khan for President. Hi everyone, I'm Fatima Khan and I'm running for Student Council President. Here's my manifesto. Your vote means everything.",0
"Subject: Meet Your Candidate — Fatima Khan for President. Hi everyone, I'm Fatima Khan and I'm running for Student Council President. Here's my manifesto. Your vote means everything.",0
"Subject: University Cafeteria — This Week's Menu. Dear Students, this week's special includes karahi, biryani, and fresh juices. Cafeteria timings: 8 AM to 8 PM.",0
"Subject: HackFest 2.0 — 48 Hour Build Challenge. Registration is open for HackFest, a 48-hour national hackathon. Theme: Natural Language Processing. Last date to register: April 20, 2025.",1
"Subject: Job Alert: Junior Backend Developer at Taskeen. A new job matching your profile has been posted on our platform. Required skills: AWS, Docker. CGPA requirement: 3.0+.",1
"Subject: Aptitude Test Scheduled — Techlogix. Your application for the Full Stack Developer position has been shortlisted. Aptitude test scheduled for April 20, 2025 at 11:00 AM.",1
"Subject: Full-Time Job Opening — Jazz Lahore. Dear candidate, we are urgently hiring for the position of DevOps Engineer. Send your CV to careers@telenor.com.pk before April 20, 2025.",1
"Subject: Full-Time Job Opening — Arbisoft Lahore. Dear candidate, we are urgently hiring for the position of Research Assistant. Send your CV to careers@jazz.com.pk before April 20, 2025.",1
"Subject: University Cafeteria — This Week's Menu. Dear Students, this week's special includes karahi, biryani, and fresh juices. Cafeteria timings: 8 AM to 8 PM.",0
Subject: Found: Student ID Card — Please Claim. A student ID card was found near the library entrance. Owner can collect it from the security office.,0
"Subject: Iftar Deal at Campus Dhaba. Dear Students, join us for a special Iftar buffet at Rs. 350 only. Seating is limited so come early.",0
"Subject: Annual Sports Gala — April 10, 2025. Get ready for the Annual Sports Gala! Events include cricket, football, badminton, and table tennis. Register your team at the sports office.",0
"Subject: Holiday Notice — Labour Day. The university will remain closed on April 10, 2025 in observance of Labour Day. All classes and labs are suspended.",0
"Subject: Electricity Outage — August 31, 2025. Please note that there will be a planned electricity outage on August 31, 2025 from 9 AM to 1 PM due to maintenance work in the main grid.",0
Subject: Birthday Wishes — Hamza Sheikh. Wishing a very happy birthday to our dear Hamza Sheikh! Join us for a small celebration in the common room after evening classes.,0
Subject: New Food Stall Opening — C Block Lawn. We are excited to announce a new food stall near the C Block lawn. Visit us today and try our deals.,0
"Subject: HackFest X — 48 Hour Build Challenge. Registration is open for HackFest, a 48-hour national hackathon. Theme: Machine Learning. Last date to register: May 15, 2025.",1
"Subject: National Hackathon — TechStorm. Dear Student, we invite you to participate in TechStorm, hosted by Netsol Technologies. Solo or team registrations open till February 28, 2026.",1
"Subject: Hiring: Data Analyst — Meezan Bank (Peshawar). Meezan Bank is looking for a Data Analyst to join their Artificial Intelligence team. Fresh graduates are encouraged to apply. Last date: November 30, 2025.",1
"Subject: Gym Membership Renewal — Action Required. Your campus gym membership expires on April 1, 2025. Renew online or visit the sports office to continue access.",0
"Subject: Campus Wi-Fi Upgrade Notice. The IT department will be upgrading the campus Wi-Fi infrastructure over the weekend. Expect intermittent connectivity on June 30, 2025.",0
"Subject: Aptitude Test Scheduled — Netsol Technologies. Your application for the Frontend Developer position has been shortlisted. Aptitude test scheduled for January 31, 2026 at 9:00 AM.",1
"Subject: Job Alert: Junior Data Analyst at Bytedance. A new job matching your profile has been posted on our platform. Required skills: TypeScript, AWS. CGPA requirement: 3.2+.",1
"Subject: CODEX Pro Hackathon Invitation. Hi, join us for a 24-hour coding competition on October 15, 2025. Open to all CS/SE students. Prizes include internship offers and cash awards.",1
"Subject: Meet Your Candidate — Sara Ahmed for President. Hi everyone, I'm Sara Ahmed and I'm running for Student Council President. Here's my manifesto. Your vote means everything.",0
"Subject: Google DataFest 2025 — Applications Open. Hello Developer, DataFest is now accepting applications. Build something impactful and win exciting prizes. Deadline: February 28, 2026.",1
"Subject: Scholarship Opportunity — STEM Leadership 2025. Dear Student, applications for the STEM Leadership are now open. Award: PKR 150,000 per semester. Minimum CGPA: 2.8. Apply by August 1, 2025.",1
"Subject: Student Transport Schedule Update. Dear Students, the shuttle service route has been updated effective May 1, 2025. Please check the new timings on the portal.",0
"Subject: Google Summer of Code 2025 — Applications Open. Hello Developer, GSoC is now accepting student proposals. Work with open-source organizations and earn a stipend. Deadline: April 1, 2025.",1
"Subject: Talent Show Auditions — Sign Up Now. The annual talent show auditions are open. Participate in singing, comedy, spoken word, or dance. Last date to register: May 31, 2025.",0
"Subject: Gym Membership Renewal — Action Required. Your campus gym membership expires on August 31, 2025. Renew online or visit the sports office to continue access.",0
"Subject: Interview Invitation — Backend Developer at Bytedance. Dear Applicant, congratulations on clearing the initial screening. You are invited for a technical interview on May 15, 2025.",1
"Subject: Lost: Black JanSport Backpack — CS Department. Hi, I lost my black JanSport backpack near the CS lab on July 15, 2025. It had my charger and notebooks. Please contact if found.",0
"Subject: Google Generation Scholarship — Applications Open. Hello, Google is offering scholarships to students from underrepresented backgrounds in CS. Award: USD 1000. Apply by January 31, 2026.",1
"Subject: Fee Submission Deadline — May 1, 2025. Dear Student, please submit your semester fee before May 1, 2025 to avoid a late surcharge. Visit the accounts office.",0
"Subject: Lost: AirPods Case — Seminar Hall. I left my AirPods case (white, engraved) in the seminar hall after the event on April 20, 2025. Please DM if found.",0
"Subject: Talent Show Auditions — Sign Up Now. The annual talent show auditions are open. Participate in singing, comedy, spoken word, or dance. Last date to register: November 30, 2025.",0
